Output for: Example 1 more points Pb-203 Bi-204 Bi-206 Au-194 At-207 Po-203

CLSQ2 output creation time: 2015-08-03 12:52:01.402311

 ----- INPUT DATA FROM FILE ----- 

          DATE/TIME        COUNTS        DELTA_T           BGND   SBGND   SIGPCT               CPM      TYPE-FWHM  ENERGY       ID1       ID2  
2015-06-02 15:00:00	  3760000	     1.0	   0.00	   0.00	     0.0	3760000.00	              0.0         
2015-06-02 15:20:00	  3410000	     1.0	   0.00	   0.00	     0.0	3410000.00	              0.0         
2015-06-02 15:40:00	  3030000	     1.0	   0.00	   0.00	     0.0	3030000.00	              0.0         
2015-06-02 16:00:00	  2730000	     1.0	   0.00	   0.00	     0.0	2730000.00	              0.0         
2015-06-02 16:20:00	  2470000	     1.0	   0.00	   0.00	     0.0	2470000.00	              0.0         
2015-06-02 16:40:00	  2230000	     1.0	   0.00	   0.00	     0.0	2230000.00	              0.0         
2015-06-02 17:00:00	  1990000	     1.0	   0.00	   0.00	     0.0	1990000.00	              0.0         
2015-06-02 17:20:00	  1810000	     1.0	   0.00	   0.00	     0.0	1810000.00	              0.0         
2015-06-02 17:40:00	  1660000	     1.0	   0.00	   0.00	     0.0	1660000.00	              0.0         
2015-06-02 18:00:00	  1520000	     1.0	   0.00	   0.00	     0.0	1520000.00	              0.0         
2015-06-02 18:20:00	  1390000	     1.0	   0.00	   0.00	     0.0	1390000.00	              0.0         
2015-06-02 18:40:00	  1270000	     1.0	   0.00	   0.00	     0.0	1270000.00	              0.0         
2015-06-02 19:00:00	  1170000	     1.0	   0.00	   0.00	     0.0	1170000.00	              0.0         
2015-06-02 19:20:00	  1070000	     1.0	   0.00	   0.00	     0.0	1070000.00	              0.0         
2015-06-02 19:40:00	   989000	     1.0	   0.00	   0.00	     0.0	 989000.00	              0.0         
2015-06-02 20:00:00	   919000	     1.0	   0.00	   0.00	     0.0	 919000.00	              0.0         
2015-06-02 20:20:00	   860000	     1.0	   0.00	   0.00	     0.0	 860000.00	              0.0         
2015-06-02 20:40:00	   802000	     1.0	   0.00	   0.00	     0.0	 802000.00	              0.0         
2015-06-02 21:00:00	   763000	     1.0	   0.00	   0.00	     0.0	 763000.00	              0.0         
2015-06-02 21:20:00	   711000	     1.0	   0.00	   0.00	     0.0	 711000.00	              0.0         
2015-06-02 21:40:00	   679000	     1.0	   0.00	   0.00	     0.0	 679000.00	              0.0         
2015-06-02 22:00:00	   645000	     1.0	   0.00	   0.00	     0.0	 645000.00	              0.0         
2015-06-02 22:20:00	   609000	     1.0	   0.00	   0.00	     0.0	 609000.00	              0.0         
2015-06-02 22:40:00	   575000	     1.0	   0.00	   0.00	     0.0	 575000.00	              0.0         
2015-06-02 23:00:00	   552000	     1.0	   0.00	   0.00	     0.0	 552000.00	              0.0         
2015-06-02 23:20:00	   536000	     1.0	   0.00	   0.00	     0.0	 536000.00	              0.0         
2015-06-02 23:40:00	   515000	     1.0	   0.00	   0.00	     0.0	 515000.00	              0.0         
2015-06-03 00:00:00	   497000	     1.0	   0.00	   0.00	     0.0	 497000.00	              0.0         
2015-06-03 00:20:00	   475000	     1.0	   0.00	   0.00	     0.0	 475000.00	              0.0         
2015-06-03 00:40:00	   460000	     1.0	   0.00	   0.00	     0.0	 460000.00	              0.0         
2015-06-03 01:00:00	   449000	     1.0	   0.00	   0.00	     0.0	 449000.00	              0.0         
2015-06-03 01:20:00	   433000	     1.0	   0.00	   0.00	     0.0	 433000.00	              0.0         
2015-06-03 01:40:00	   420000	     1.0	   0.00	   0.00	     0.0	 420000.00	              0.0         
2015-06-03 02:00:00	   416000	     1.0	   0.00	   0.00	     0.0	 416000.00	              0.0         
2015-06-03 02:20:00	   406000	     1.0	   0.00	   0.00	     0.0	 406000.00	              0.0         
2015-06-03 02:40:00	   395000	     1.0	   0.00	   0.00	     0.0	 395000.00	              0.0         
2015-06-03 03:00:00	   386000	     1.0	   0.00	   0.00	     0.0	 386000.00	              0.0         
2015-06-03 03:20:00	   379000	     1.0	   0.00	   0.00	     0.0	 379000.00	              0.0         
2015-06-03 03:40:00	   371000	     1.0	   0.00	   0.00	     0.0	 371000.00	              0.0         
2015-06-03 04:00:00	   367000	     1.0	   0.00	   0.00	     0.0	 367000.00	              0.0         
2015-06-03 04:50:00	   348000	     1.0	   0.00	   0.00	     0.0	 348000.00	              0.0         
2015-06-03 05:40:00	   338000	     1.0	   0.00	   0.00	     0.0	 338000.00	              0.0         
2015-06-03 06:30:00	   324000	     1.0	   0.00	   0.00	     0.0	 324000.00	              0.0         
2015-06-03 07:20:00	   314000	     1.0	   0.00	   0.00	     0.0	 314000.00	              0.0         
2015-06-03 08:10:00	   306000	     1.0	   0.00	   0.00	     0.0	 306000.00	              0.0         
2015-06-03 09:00:00	   294000	     1.0	   0.00	   0.00	     0.0	 294000.00	              0.0         
2015-06-03 09:50:00	   292000	     1.0	   0.00	   0.00	     0.0	 292000.00	              0.0         
2015-06-03 10:40:00	   280000	     1.0	   0.00	   0.00	     0.0	 280000.00	              0.0         
2015-06-03 11:30:00	   275000	     1.0	   0.00	   0.00	     0.0	 275000.00	              0.0         
2015-06-03 12:20:00	   268000	     1.0	   0.00	   0.00	     0.0	 268000.00	              0.0         
2015-06-03 13:10:00	   259000	     1.0	   0.00	   0.00	     0.0	 259000.00	              0.0         
2015-06-03 14:00:00	   254000	     1.0	   0.00	   0.00	     0.0	 254000.00	              0.0         
2015-06-03 14:50:00	   249000	     1.0	   0.00	   0.00	     0.0	 249000.00	              0.0         
2015-06-03 15:40:00	   243000	     1.0	   0.00	   0.00	     0.0	 243000.00	              0.0         
2015-06-03 16:30:00	   236000	     1.0	   0.00	   0.00	     0.0	 236000.00	              0.0         
